GEOID,state,delta
40109.0,Oklahoma,-10.49711252746932
40111.0,Oklahoma,-32.683346476449934
40113.0,Oklahoma,-36.802699567647366
40115.0,Oklahoma,-47.21234798877455
40117.0,Oklahoma,-53.189817724701456
40119.0,Oklahoma,-28.324927953890494
40121.0,Oklahoma,-52.35365641827342
40123.0,Oklahoma,-45.80945317240915
40125.0,Oklahoma,-46.49143485777149
40127.0,Oklahoma,-63.19428953825563
40129.0,Oklahoma,-79.36327458783398
40131.0,Oklahoma,-56.313934707062806
40133.0,Oklahoma,-44.07117083488865
40135.0,Oklahoma,-54.214864584054865
40137.0,Oklahoma,-61.97497765862377
40139.0,Oklahoma,-65.1038062283737
40141.0,Oklahoma,-47.5609756097561
40143.0,Oklahoma,-22.833469605835155
40145.0,Oklahoma,-52.019169329073485
40147.0,Oklahoma,-48.49262059035277
40149.0,Oklahoma,-70.52472468149426
40151.0,Oklahoma,-66.1123227917121
40153.0,Oklahoma,-72.07373271889401
41001.0,Oregon,-50.35881079849641
41003.0,Oregon,32.30160195270035
41005.0,Oregon,6.402104289405202
41007.0,Oregon,5.665174938974779
41009.0,Oregon,-11.45841160117213
41011.0,Oregon,-23.6866477182001
41013.0,Oregon,-48.258297732500814
41015.0,Oregon,-23.090952343192455
41017.0,Oregon,-3.295554856580459
41019.0,Oregon,-38.27656433923134
41021.0,Oregon,-42.394504416094215
41023.0,Oregon,-56.935483870967744
41025.0,Oregon,-56.08958228485154
41027.0,Oregon,29.679193400549956
41029.0,Oregon,-8.619096837926584
41031.0,Oregon,-26.46157099059097
41033.0,Oregon,-30.22890484739677
41035.0,Oregon,-43.35070639525355
41037.0,Oregon,-60.636132315521635
41039.0,Oregon,18.552748111487368
41041.0,Oregon,9.748178650617682
41043.0,Oregon,-26.384986120335842
41045.0,Oregon,-47.41734547196934
41047.0,Oregon,-4.084332066647185
41049.0,Oregon,-40.89272858171346
41051.0,Oregon,56.277953310298344
41053.0,Oregon,-6.253877652314181
41055.0,Oregon,-52.11406096361849
41057.0,Oregon,-5.578497428095339
41059.0,Oregon,-34.010943218465776
41061.0,Oregon,-39.95990129549661
41063.0,Oregon,-39.6701786532295
41065.0,Oregon,-8.7930458040789
41067.0,Oregon,26.01993819456825
41069.0,Oregon,-53.30073349633252
41071.0,Oregon,-8.100014358090775
42001.0,Pennsylvania,-36.22733685695635
42003.0,Pennsylvania,16.633544270697136
42005.0,Pennsylvania,-51.57188943007148
42007.0,Pennsylvania,-18.709839537638665
42009.0,Pennsylvania,-67.29703431061472
42011.0,Pennsylvania,-9.935815147625156
42013.0,Pennsylvania,-45.85222823216594
42015.0,Pennsylvania,-45.79119340283181
42017.0,Pennsylvania,0.7839162118752085
42019.0,Pennsylvania,-36.92554934017368
42021.0,Pennsylvania,-37.08618721461188
42023.0,Pennsylvania,-48.39890210430009
42025.0,Pennsylvania,-34.08048373644704
42027.0,Pennsylvania,2.3822030782161008
42029.0,Pennsylvania,9.511904761904766
42031.0,Pennsylvania,-47.3510122611919
42033.0,Pennsylvania,-48.82261970762452
42035.0,Pennsylvania,-34.28608548785242
42037.0,Pennsylvania,-32.13121723111804
42039.0,Pennsylvania,-37.38397524805292
42041.0,Pennsylvania,-18.082176011577324
42043.0,Pennsylvania,2.9364569961489124
42045.0,Pennsylvania,22.4218335270836
42047.0,Pennsylvania,-42.783862470539304
42049.0,Pennsylvania,-1.582321978670592
42051.0,Pennsylvania,-30.955790726653888
42053.0,Pennsylvania,-44.02332361516035
42055.0,Pennsylvania,-46.32516384391447
42057.0,Pennsylvania,-70.62472308373948
42059.0,Pennsylvania,-40.38949505201725
42061.0,Pennsylvania,-50.51760885009642
42063.0,Pennsylvania,-35.371988350542765
42065.0,Pennsylvania,-59.256597186569465
42067.0,Pennsylvania,-61.71800267840062
42069.0,Pennsylvania,3.478773584905653
42071.0,Pennsylvania,-19.41877633630844
42073.0,Pennsylvania,-28.02002306578656
42075.0,Pennsylvania,-34.88075026275366
42077.0,Pennsylvania,4.741821072965905
42079.0,Pennsylvania,-19.437262470088832
42081.0,Pennsylvania,-44.708790665480066
42083.0,Pennsylvania,-46.6985763377516
42085.0,Pennsylvania,-24.491005371924523
42087.0,Pennsylvania,-54.92715445406161
42089.0,Pennsylvania,0.7627021447413682
42091.0,Pennsylvania,21.475452451994194
42093.0,Pennsylvania,-28.412809724170174
42095.0,Pennsylvania,-3.8071614211358806
42097.0,Pennsylvania,-42.70383922232537
42099.0,Pennsylvania,-51.91416958124586
42101.0,Pennsylvania,67.16452501374305
42103.0,Pennsylvania,-26.05264166123903
42105.0,Pennsylvania,-63.57913669064747
42107.0,Pennsylvania,-43.31387488269259
42109.0,Pennsylvania,-47.19794658681171
42111.0,Pennsylvania,-55.916473317865425
42113.0,Pennsylvania,-49.1390306122449
42115.0,Pennsylvania,-41.181148279701
42117.0,Pennsylvania,-53.00409276944065
42119.0,Pennsylvania,-25.429356537668873
42121.0,Pennsylvania,-41.596710639026895
42123.0,Pennsylvania,-39.77433004231311
42125.0,Pennsylvania,-24.705766387382944
42127.0,Pennsylvania,-38.45449246398535
42129.0,Pennsylvania,-31.22916105926361
42131.0,Pennsylvania,-38.237979306147295
42133.0,Pennsylvania,-29.130135057722377
44001.0,Rhode Island,22.155053974484787
44003.0,Rhode Island,-0.6678610166599555
44005.0,Rhode Island,18.940187598976728
44007.0,Rhode Island,20.93458470503957
44009.0,Rhode Island,9.810303002907986
45001.0,South Carolina,-28.04640371229698
45003.0,South Carolina,-27.481262775380422
45005.0,South Carolina,54.17594654788419
45007.0,South Carolina,-43.65518183964316
45009.0,South Carolina,27.26102349533312
45011.0,South Carolina,-5.1555086979441285
45013.0,South Carolina,-13.73338087718404
45015.0,South Carolina,-17.45790208383113
45017.0,South Carolina,-2.8348125579546988
45019.0,South Carolina,7.857325129717317
45021.0,South Carolina,-41.70687991176065
45023.0,South Carolina,-4.8337091319052945
45025.0,South Carolina,-14.800072371992044
45027.0,South Carolina,2.2474829490094166
45029.0,South Carolina,-8.486464552779552
45031.0,South Carolina,-3.7103187976006
45033.0,South Carolina,1.6840485553085998
45035.0,South Carolina,-17.4724695126824
45037.0,South Carolina,-20.19065613191343
45039.0,South Carolina,25.898642052010295
45041.0,South Carolina,-4.942086275051345
45043.0,South Carolina,-12.88498594307736
45045.0,South Carolina,-24.794460065531098
45047.0,South Carolina,-21.729305009908565
45049.0,South Carolina,19.10061321826028
45051.0,South Carolina,-37.52482696358712
45053.0,South Carolina,6.729675330357935
45055.0,South Carolina,-24.87325400931195
45057.0,South Carolina,-25.443011967743594
45059.0,South Carolina,-29.838891816607692
45061.0,South Carolina,29.377145659637073
45063.0,South Carolina,-36.69006413144079
45065.0,South Carolina,-3.316717791411044
45067.0,South Carolina,21.889885121882884
45069.0,South Carolina,16.23832900182886
45071.0,South Carolina,-22.609626941155476
45073.0,South Carolina,-48.10465289133344
45075.0,South Carolina,36.975070675918786
45077.0,South Carolina,-52.76764052274256
45079.0,South Carolina,32.91272033285524
45081.0,South Carolina,-31.679121905651563
45083.0,South Carolina,-29.961185894788997
45085.0,South Carolina,12.02649367146033
45087.0,South Carolina,-19.285478001984785
45089.0,South Carolina,33.80496877906205
45091.0,South Carolina,-22.002151158215064
46003.0,South Dakota,-45.06041222459133
46005.0,South Dakota,-37.55168340224454
46007.0,South Dakota,-22.106179286335944
46009.0,South Dakota,-47.10827168796234
46011.0,South Dakota,-14.739747634069396
46013.0,South Dakota,-25.822266352240284
46015.0,South Dakota,-43.44405594405593
46017.0,South Dakota,25.51020408163265
46019.0,South Dakota,-61.158354401287056
46021.0,South Dakota,-72.08182912154031
46023.0,South Dakota,-42.14972327410428
46025.0,South Dakota,-44.719372359686176
46027.0,South Dakota,9.844150720063134
46029.0,South Dakota,-39.334990144828176
46031.0,South Dakota,-4.51063829787234
46033.0,South Dakota,-46.00720186401186
46035.0,South Dakota,-35.236418511066404
46037.0,South Dakota,-23.771386967601018
46039.0,South Dakota,-38.26923076923076
46041.0,South Dakota,9.660421545667447
46043.0,South Dakota,-70.03115264797508
46045.0,South Dakota,-54.900938477580816
46047.0,South Dakota,-47.43193937692955
46049.0,South Dakota,-58.49731663685152
46051.0,South Dakota,-39.59034792368125
46053.0,South Dakota,-57.819225251076034
46055.0,South Dakota,-82.27969348659005
46057.0,South Dakota,-54.16364952932659
46059.0,South Dakota,-58.14081408140814
46061.0,South Dakota,-53.48953140578264
46063.0,South Dakota,-85.32467532467533
46065.0,South Dakota,-33.321100917431195
46067.0,South Dakota,-54.234769687964345
46069.0,South Dakota,-60.57971014492754
46071.0,South Dakota,-36.43835616438357
46073.0,South Dakota,-39.71044467425027
46075.0,South Dakota,-68.27956989247312
46077.0,South Dakota,-38.298706389651116
46079.0,South Dakota,-25.405246094901266
46081.0,South Dakota,-34.242526600236445
46083.0,South Dakota,-29.420157742459665
46085.0,South Dakota,-42.786769880365945
46087.0,South Dakota,-45.264785465790496
46089.0,South Dakota,-61.56552330694811
46091.0,South Dakota,-15.511042629686699
46093.0,South Dakota,-53.506582910248696
46095.0,South Dakota,-24.011713030746698
46097.0,South Dakota,-39.94360902255639
46099.0,South Dakota,-14.608435659251498
46101.0,South Dakota,-23.45721104670986
46103.0,South Dakota,-32.94723833860461
46105.0,South Dakota,-71.29514321295143
46107.0,South Dakota,-64.02393418100225
46109.0,South Dakota,-15.530984829004893
46111.0,South Dakota,-51.4692787177204
46113.0,South Dakota,78.10671256454388
46115.0,South Dakota,-31.684174855981016
46117.0,South Dakota,-52.26547543075941
46119.0,South Dakota,-62.95005807200929
46121.0,South Dakota,47.90588235294118
46123.0,South Dakota,-61.10266159695818
46125.0,South Dakota,-47.614457831325296
46127.0,South Dakota,-38.78688109408637
46129.0,South Dakota,-58.09446911586596
46135.0,South Dakota,-24.503792995947208
46137.0,South Dakota,-1.9556714471968704
47001.0,Tennessee,-34.13205716006827
47003.0,Tennessee,-52.692933897753164
47005.0,Tennessee,-51.232616940581536
47007.0,Tennessee,-58.426243567753
47009.0,Tennessee,-48.542368985596084
47011.0,Tennessee,-58.70273625407334
47013.0,Tennessee,-60.820300031918286
47015.0,Tennessee,-54.196462175385776
47017.0,Tennessee,-52.28235747303545
47019.0,Tennessee,-63.768734585467655
47021.0,Tennessee,-46.59005275056519
47023.0,Tennessee,-58.98263408636853
47025.0,Tennessee,-63.035381750465554
47027.0,Tennessee,-49.1095890410959
47029.0,Tennessee,-64.40705921161141
47031.0,Tennessee,-48.44023834560112
47033.0,Tennessee,-49.63868816008895
47035.0,Tennessee,-57.70485584218514
47037.0,Tennessee,25.82186390865145
47039.0,Tennessee,-58.667247386759584
47041.0,Tennessee,-51.790079079798716
47043.0,Tennessee,-45.515802984116796
47045.0,Tennessee,-55.21895620875826
47047.0,Tennessee,-37.026915540888936
47049.0,Tennessee,-67.33942451929632
47051.0,Tennessee,-43.63569861009509
47053.0,Tennessee,-43.62817823706962
47055.0,Tennessee,-45.371284906168626
47057.0,Tennessee,-68.33166833166833
47059.0,Tennessee,-60.83195522198194
47061.0,Tennessee,-55.364266218769686
47063.0,Tennessee,-56.939880146916686
47065.0,Tennessee,-16.443598674231787
47067.0,Tennessee,-68.17570596145225
47069.0,Tennessee,-7.9154534670548955
47071.0,Tennessee,-64.22756055885014
47073.0,Tennessee,-63.2569558101473
47075.0,Tennessee,10.213637693883527
47077.0,Tennessee,-62.03386512674953
47079.0,Tennessee,-49.78756276554654
47081.0,Tennessee,-49.5456290797389
47083.0,Tennessee,-41.54040404040404
47085.0,Tennessee,-41.42317908569831
47087.0,Tennessee,-47.178683385579944
47089.0,Tennessee,-59.15478187919463
47091.0,Tennessee,-67.2138622891017
47093.0,Tennessee,-23.735313812625563
47095.0,Tennessee,-39.59390862944163
47097.0,Tennessee,-22.604179547421793
47099.0,Tennessee,-61.27282012000511
47101.0,Tennessee,-58.308091735179566
47103.0,Tennessee,-58.76535810608331
47105.0,Tennessee,-54.25591039288616
47107.0,Tennessee,-59.61610237270061
47109.0,Tennessee,-59.70312811316995
47111.0,Tennessee,-69.1764392324094
47113.0,Tennessee,-15.443336831059817
47115.0,Tennessee,-44.77996685693242
47117.0,Tennessee,-46.54735923177651
47119.0,Tennessee,-38.90695241595748
47121.0,Tennessee,-57.5462962962963
47123.0,Tennessee,-59.60334639911075
47125.0,Tennessee,-18.46928149947935
47127.0,Tennessee,-62.508544087491444
47129.0,Tennessee,-65.42878448918718
47131.0,Tennessee,-57.963915421667075
47133.0,Tennessee,-49.99392392757322
47135.0,Tennessee,-54.99124343257443
47137.0,Tennessee,-56.78776290630975
47139.0,Tennessee,-58.972392638036816
47141.0,Tennessee,-44.65309422313685
47143.0,Tennessee,-60.73042849394322
47145.0,Tennessee,-50.9622040703309
47147.0,Tennessee,-47.11024231918268
47149.0,Tennessee,-25.884247365873634
47151.0,Tennessee,-71.73943563105433
47153.0,Tennessee,-59.50122936424306
47155.0,Tennessee,-61.50033046926635
47157.0,Tennessee,27.46077899597787
47159.0,Tennessee,-51.16998386229156
47161.0,Tennessee,-49.85846386110586
47163.0,Tennessee,-55.237804682231285
47165.0,Tennessee,-44.707363121460034
47167.0,Tennessee,-47.3787317405562
47169.0,Tennessee,-36.6139240506329
47171.0,Tennessee,-61.27866574009729
47173.0,Tennessee,-64.68704978389627
47175.0,Tennessee,-52.95576684580405
47177.0,Tennessee,-44.11548633558624
47179.0,Tennessee,-42.66934673366835
47181.0,Tennessee,-73.74082294690115
47183.0,Tennessee,-51.18187787261984
47185.0,Tennessee,-59.297709923664115
47187.0,Tennessee,-35.00390511051934
47189.0,Tennessee,-44.10230197059964
48001.0,Texas,-57.91364787653885
48003.0,Texas,-62.532874772405414
48005.0,Texas,-47.24014576577179
48007.0,Texas,-50.18074581430746
48009.0,Texas,-79.19682465561522
48011.0,Texas,-83.64348677766894
48013.0,Texas,-29.01338404154172
48015.0,Texas,-59.613817826299496
48017.0,Texas,-52.816508644729495
48019.0,Texas,-62.99667253865728
48021.0,Texas,-20.239685105784773
48023.0,Texas,-71.78118745830554
48025.0,Texas,-15.321154979375372
48027.0,Texas,-14.945154430806156
48029.0,Texas,13.434693756412749
48031.0,Texas,-52.207563764292004
48033.0,Texas,-81.91780821917807
48035.0,Texas,-64.57004337841286
48037.0,Texas,-46.48864227501301
48039.0,Texas,-24.41884453833522
48041.0,Texas,-23.23577985746381
48043.0,Texas,-4.797742238946384
48045.0,Texas,-72.55434782608695
48047.0,Texas,51.0015408320493
48049.0,Texas,-74.11949237131041
48051.0,Texas,-54.95689655172414
48053.0,Texas,-56.451780878983556
48055.0,Texas,-15.679788289778365
48057.0,Texas,-36.18090452261306
48059.0,Texas,-77.00304714106471
48061.0,Texas,32.504697053616994
48063.0,Texas,-42.73447820343461
48065.0,Texas,-79.99325236167343
48067.0,Texas,-59.42158133506157
48069.0,Texas,-44.466700050075104
48071.0,Texas,-61.90277612295961
48073.0,Texas,-56.283502084574145
48075.0,Texas,-74.3282149712092
48077.0,Texas,-76.54444001594261
48079.0,Texas,-54.273029966703675
48081.0,Texas,-79.05832747716093
48083.0,Texas,-76.55778204776283
48085.0,Texas,-16.709138147136713
48087.0,Texas,-72.49134948096886
48089.0,Texas,-50.95735933278515
48091.0,Texas,-49.692817395220175
48093.0,Texas,-67.67233148749284
48095.0,Texas,-69.00749063670412
48097.0,Texas,-67.87214039486054
48099.0,Texas,-39.23190708376705
48101.0,Texas,-67.6470588235294
48103.0,Texas,-54.19075144508671
48105.0,Texas,-43.58422939068099
48107.0,Texas,-41.261574074074076
48109.0,Texas,22.685788787483702
48111.0,Texas,-67.29274611398964
48113.0,Texas,26.105671743263585
48115.0,Texas,-50.54729160819534
48117.0,Texas,-40.9392789373814
48119.0,Texas,-62.954844366505924
48121.0,Texas,-19.99464246848264
48123.0,Texas,-63.646990064289895
48125.0,Texas,-68.97689768976898
48127.0,Texas,37.17829457364341
48129.0,Texas,-70.580204778157
48131.0,Texas,35.19673704414588
48133.0,Texas,-75.18311072813441
48135.0,Texas,-40.43525869148645
48137.0,Texas,-41.28611369990681
48139.0,Texas,-45.05520393259309
48141.0,Texas,43.14371425367276
48143.0,Texas,-65.14071834736919
48145.0,Texas,-33.479420731707314
48147.0,Texas,-61.574227831285285
48149.0,Texas,-59.05673885806336
48151.0,Texas,-49.8554077501446
48153.0,Texas,-53.03726391015824
48155.0,Texas,-52.631578947368425
48157.0,Texas,6.637640899620699
48159.0,Texas,-66.66666666666667
48161.0,Texas,-59.2790213430505
48163.0,Texas,13.36363636363636
48165.0,Texas,-71.64502164502166
48167.0,Texas,-24.490044994833333
48169.0,Texas,-67.04851752021564
48171.0,Texas,-61.737551082185554
48173.0,Texas,-85.9271523178808
48175.0,Texas,-44.41747572815534
48177.0,Texas,-47.61604041679823
48179.0,Texas,-78.31195138419987
48181.0,Texas,-52.77543445250548
48183.0,Texas,-40.92792641739921
48185.0,Texas,-51.09619217455156
48187.0,Texas,-31.546816090761297
48189.0,Texas,-48.14856626778053
48191.0,Texas,-66.81943171402382
48193.0,Texas,-71.29834254143647
48195.0,Texas,-80.07190549563431
48197.0,Texas,-63.31791143423662
48199.0,Texas,-73.8630377524144
48201.0,Texas,12.343382272245051
48203.0,Texas,-43.68690673497062
48205.0,Texas,-79.76434426229508
48207.0,Texas,-61.525423728813564
48209.0,Texas,-0.8342109639155311
48211.0,Texas,-75.57522123893806
48213.0,Texas,-59.8468963221834
48215.0,Texas,40.45676528076478
48217.0,Texas,-58.29606784888203
48219.0,Texas,-62.221310354260694
48221.0,Texas,-66.15642373010432
48223.0,Texas,-60.54808686659772
48225.0,Texas,-50.60457320723094
48227.0,Texas,-55.795024647483665
48229.0,Texas,-20.55109070034443
48231.0,Texas,-55.50484883057615
48233.0,Texas,-75.87982832618025
48235.0,Texas,-74.41253263707571
48237.0,Texas,-79.37313432835822
48239.0,Texas,-63.41003394945304
48241.0,Texas,-59.758551307847085
48243.0,Texas,-22.921914357682617
48245.0,Texas,-0.47821223949416947
48247.0,Texas,56.86644643699857
48249.0,Texas,10.291622909766538
48251.0,Texas,-57.96965593861751
48253.0,Texas,-65.15100671140938
48255.0,Texas,-43.353978084802286
48257.0,Texas,-46.792681449170004
48259.0,Texas,-59.92544731610339
48261.0,Texas,8.064516129032256
48263.0,Texas,-69.35483870967742
48265.0,Texas,-55.99862643258788
48267.0,Texas,-76.38319672131148
48269.0,Texas,-90.56603773584905
48271.0,Texas,-33.42657342657343
48273.0,Texas,3.6690496215307036
48275.0,Texas,-60.790051207022685
48277.0,Texas,-58.98662081564666
48279.0,Texas,-58.57321652065082
48281.0,Texas,-59.74405850091408
48283.0,Texas,12.48178727537639
48285.0,Texas,-71.31970904052649
48287.0,Texas,-55.470543228768165
48289.0,Texas,-73.69270063180534
48291.0,Texas,-57.815139901924425
48293.0,Texas,-51.91885256493088
48295.0,Texas,-76.87687687687688
48297.0,Texas,-63.27289632728964
48299.0,Texas,-61.96994352445679
48301.0,Texas,-83.07692307692308
48303.0,Texas,-38.003090503267245
48305.0,Texas,-56.89397710303633
48307.0,Texas,-66.70963583628746
48309.0,Texas,-26.80619664875119
48311.0,Texas,-82.96593186372746
48313.0,Texas,-57.58918162741897
48315.0,Texas,-42.897593204341675
48317.0,Texas,-67.48013620885358
48319.0,Texas,-63.29606222654351
48321.0,Texas,-39.89832732043293
48323.0,Texas,55.791875183985866
48325.0,Texas,-43.20422126869998
48327.0,Texas,-61.111111111111114
48329.0,Texas,-54.759001869462736
48331.0,Texas,-49.78070175438597
48333.0,Texas,-76.08017817371939
48335.0,Texas,-64.93624772313298
48337.0,Texas,-77.18503021850303
48339.0,Texas,-51.05701943000117
48341.0,Texas,-54.48523845571536
48343.0,Texas,-40.63945304645084
48345.0,Texas,-85.52845528455285
48347.0,Texas,-35.03226947219521
48349.0,Texas,-48.63384652832715
48351.0,Texas,-56.59559089266354
48353.0,Texas,-51.94564546016059
48355.0,Texas,-1.501843781428093
48357.0,Texas,-78.41439040639574
48359.0,Texas,-81.43459915611815
48361.0,Texas,-61.806250000000006
48363.0,Texas,-64.03115871470301
48365.0,Texas,-63.46006144393242
48367.0,Texas,-67.1084358554658
48369.0,Texas,-57.98864557988645
48371.0,Texas,-21.83990442054958
48373.0,Texas,-55.354624219222245
48375.0,Texas,-41.78911730829639
48377.0,Texas,36.5036231884058
48379.0,Texas,-71.04871303977878
48381.0,Texas,-64.62572507135623
48383.0,Texas,-59.95575221238938
48385.0,Texas,-66.62700773349198
48387.0,Texas,-53.80740166634373
48389.0,Texas,7.600502512562812
48391.0,Texas,-27.001356852103115
48393.0,Texas,-90.97472924187726
48395.0,Texas,-35.03909026297087
48397.0,Texas,-47.0511665164714
48399.0,Texas,-73.9555790586991
48401.0,Texas,-56.54417184374013
48403.0,Texas,-72.75854654912922
48405.0,Texas,-47.968618660689266
48407.0,Texas,-58.21328434690128
48409.0,Texas,-23.82249722940525
48411.0,Texas,-73.48324140857022
48413.0,Texas,-57.884796978281386
48415.0,Texas,-69.52164870485915
48417.0,Texas,-84.77393617021276
48419.0,Texas,-59.663218137794416
48421.0,Texas,-76.0427807486631
48423.0,Texas,-43.21206115515289
48425.0,Texas,-68.38593790094944
48427.0,Texas,60.178875638841575
48429.0,Texas,-77.60762785322162
48431.0,Texas,-75.67140600315955
48433.0,Texas,-59.91440798858773
48435.0,Texas,-53.8135593220339
48437.0,Texas,-54.854809437386564
48439.0,Texas,-8.605504148005878
48441.0,Texas,-50.623920977294084
48443.0,Texas,-33.78995433789954
48445.0,Texas,-50.849478390462
48447.0,Texas,-78.09405940594058
48449.0,Texas,-41.554305127932906
48451.0,Texas,-47.61298370539775
48453.0,Texas,38.626685441201566
48455.0,Texas,-59.86633249791146
48457.0,Texas,-67.06586826347305
48459.0,Texas,-67.626303628302
48461.0,Texas,-53.526354862657755
48463.0,Texas,-10.798750557786704
48465.0,Texas,7.887199823749725
48467.0,Texas,-71.60347190497944
48469.0,Texas,-39.870835073739684
48471.0,Texas,-34.315013133966445
48473.0,Texas,-28.49737845567207
48475.0,Texas,-51.204644412191584
48477.0,Texas,-51.004855678446184
48479.0,Texas,51.59476320182761
48481.0,Texas,-40.12354059190878
48483.0,Texas,-82.09019947961839
48485.0,Texas,-49.479262310134054
48487.0,Texas,-57.41778319123021
48489.0,Texas,36.80078508341511
48491.0,Texas,-9.704009730107686
48493.0,Texas,-47.38575545491973
48495.0,Texas,-52.398720682302766
48497.0,Texas,-69.65611882466904
48499.0,Texas,-69.79227852832808
48501.0,Texas,-59.53104646113765
48503.0,Texas,-74.28311924224731
48505.0,Texas,32.90897517504774
48507.0,Texas,57.184923439340395
49001.0,Utah,-63.18747490967483
49003.0,Utah,-50.407904737775524
49005.0,Utah,-27.24613818055766
49007.0,Utah,-44.743460764587525
49009.0,Utah,-53.58649789029536
49011.0,Utah,-24.16209694316203
49013.0,Utah,-72.1405934889081
49015.0,Utah,-70.99557006295173
49017.0,Utah,-53.24232081911263
49019.0,Utah,-0.3309066843150248
49021.0,Utah,-51.608700577772744
49023.0,Utah,-57.09839597797462
49025.0,Utah,-43.48074179743224
49027.0,Utah,-65.41396413582602
49029.0,Utah,-50.288906009245
49031.0,Utah,-79.42386831275721
49033.0,Utah,-62.48872858431018
49035.0,Utah,9.029097472234696
49037.0,Utah,-11.070313934275752
49039.0,Utah,-55.214482487209764
49041.0,Utah,-69.852091518373
49043.0,Utah,15.357783053146655
49045.0,Utah,-30.216684227403917
49047.0,Utah,-68.88333203094474
49049.0,Utah,-36.54658126231079
49051.0,Utah,-25.181518151815187
49053.0,Utah,-52.22794248180365
49055.0,Utah,-48.909218859957775
49057.0,Utah,-20.11312456637543
50001.0,Vermont,31.11765014975566
50003.0,Vermont,20.792819745699326
50005.0,Vermont,6.47246891651865
50007.0,Vermont,43.41149392217507
50009.0,Vermont,-16.649572649572647
50011.0,Vermont,2.79762738779133
50013.0,Vermont,14.76885644768857
50015.0,Vermont,28.765083842657887
50017.0,Vermont,17.29810908594444
50019.0,Vermont,0.21582136631526794
50021.0,Vermont,3.902900165434353
50023.0,Vermont,34.1021681786013
50025.0,Vermont,39.25778661365142
50027.0,Vermont,29.908446939321045
51001.0,Virginia,-11.651283348084462
51003.0,Virginia,24.831646863871946
51005.0,Virginia,-36.96928327645051
51007.0,Virginia,-36.64772727272727
51009.0,Virginia,-30.280592361652374
51011.0,Virginia,-46.08663088253651
51013.0,Virginia,59.18949207290945
51015.0,Virginia,-49.48958533968026
51017.0,Virginia,-41.944074567243675
51019.0,Virginia,-49.12639623750735
51021.0,Virginia,-67.5374323032813
51023.0,Virginia,-47.39313730722023
51025.0,Virginia,18.71169644021385
51027.0,Virginia,-60.289823726614046
51029.0,Virginia,-11.267991775188477
51031.0,Virginia,-46.80225167968041
51033.0,Virginia,-4.810603512076973
51035.0,Virginia,-59.29177641205736
51036.0,Virginia,24.835646457268076
51037.0,Virginia,-22.796143250688708
51041.0,Virginia,-2.250355602654409
51043.0,Virginia,-19.60306830634361
51045.0,Virginia,-57.22977809591983
51047.0,Virginia,-25.159780358268073
51049.0,Virginia,-13.473298002445986
51051.0,Virginia,-55.85403726708075
51053.0,Virginia,-12.39042357274402
51057.0,Virginia,-2.126479289940832
51059.0,Virginia,35.81804954071515
51061.0,Virginia,-24.437505004403874
51063.0,Virginia,-37.175506148304564
51065.0,Virginia,-9.303522835919694
51067.0,Virginia,-41.94134440695562
51069.0,Virginia,-34.99258160237389
51071.0,Virginia,-48.222113979542144
51073.0,Virginia,-39.206891278862315
51075.0,Virginia,-24.898482581748233
51077.0,Virginia,-57.44680851063829
51079.0,Virginia,-31.442547876769357
51081.0,Virginia,18.817327526931017
51083.0,Virginia,-16.510793482736297
51085.0,Virginia,-32.266186477140536
51087.0,Virginia,20.823200166204316
51089.0,Virginia,-29.079897121048703
51091.0,Virginia,-42.19985621854781
51093.0,Virginia,-20.512455516014228
51095.0,Virginia,-5.098093715979893
51097.0,Virginia,-17.067892886123886
51099.0,Virginia,-27.647400281947093
51101.0,Virginia,-35.09442200633119
51103.0,Virginia,-9.841986455981939
51105.0,Virginia,-62.94286626236834
51107.0,Virginia,16.846807976100102
51109.0,Virginia,-24.479609778231527
51111.0,Virginia,-17.490153956319375
51113.0,Virginia,-31.7524000573148
51115.0,Virginia,-36.791564677085304
51117.0,Virginia,-13.402475744396114
51119.0,Virginia,-25.959780621572214
51121.0,Virginia,1.306035183937162
51125.0,Virginia,-5.590286126472712
51127.0,Virginia,-37.346838751837936
51131.0,Virginia,9.219053791315623
51133.0,Virginia,-19.59989186266558
51135.0,Virginia,-13.093119810201657
51137.0,Virginia,-26.427330631152287
51139.0,Virginia,-49.50651769087523
51141.0,Virginia,-54.96774193548387
51143.0,Virginia,-39.10057598582189
51145.0,Virginia,-46.30177514792899
51147.0,Virginia,5.359291261074041
51149.0,Virginia,-16.917943648047455
51153.0,Virginia,21.07633129471146
51155.0,Virginia,-40.548559372321485
51157.0,Virginia,-17.666741021637293
51159.0,Virginia,-23.654739142310852
51161.0,Virginia,-27.594243430635665
51163.0,Virginia,-29.383974062065768
51165.0,Virginia,-44.34603996051964
51167.0,Virginia,-58.721215090641834
51169.0,Virginia,-65.99999999999999
51171.0,Virginia,-43.0019987325111
51173.0,Virginia,-54.96508921644685
51175.0,Virginia,-16.219869339941425
51177.0,Virginia,-16.649084108564303
51179.0,Virginia,-9.039342372675712
51181.0,Virginia,10.714285714285722
51183.0,Virginia,16.33624107850912
51185.0,Virginia,-66.10470752989336
51187.0,Virginia,-36.77060133630289
51191.0,Virginia,-53.26343482802646
51193.0,Virginia,-7.137858642407274
51195.0,Virginia,-61.89408428411264
51197.0,Virginia,-54.53046541257588
51199.0,Virginia,-17.111202297907262
51510.0,Virginia,58.013725748977166
